TYPE_MOUVEMENT;CODE_ARTICLE;TYPE_BARCODE;BARCODE
M;031427484151;;8059552755564
M;031427484216;;8059552736198
M;031427484250;;8059552759906
M;031427484265;;8059552741994
M;031427484295;;8059552732558
M;031427484330;;8059552739861
M;031427484331;;8059552739878
M;031427484364;;8059552755304
M;031427484388;;8059552758220
M;031427484435;;8059552731216
M;031427484436;;8059552755199
M;031427484438;;8059552736211
M;031427484439;;8059552736235
M;031427484735;;8059552758763
M;031427484447;;8059552732527
M;031427484468;;8059552755298
M;031427484519;;8059552732596
M;031427484520;;8059552732633
M;031427484521;;8059552732800
M;031427484571;;8059552755359
M;031427484586;;8059552769523
M;031427484593;;8059552732299
M;031427484640;;8059552755229
M;031427484641;;8059552755236
M;031427484671;;8059552794310
M;031427484681;;8059552740010
M;031427484837;;8059552732619
M;031427484836;;8059552732572
M;031427485045;;8059552732473
M;031427484874;;8059552732497
M;031427484875;;8059552732503
M;031427484876;;8059552732534
M;031427484895;;8059552755342
M;031427484901;;8059552740041
M;031427484921;;8059552755687
M;031427484922;;8059552755700
M;031427484923;;8059552797526
M;031427484924;;8059552811734
M;031427484965;;8059552755212
M;031427484998;;8059552755540
M;031427485018;;8059552732305
M;031427485027;;8059552811758
M;031427485044;;8059552732466
M;031427485046;;8059552732824
M;031427485457;;8059552732510
M;031427485073;;8059552731162
M;031427485074;;8059552731209
M;031427485075;;8059552797298
M;031427485110;;8059552740065
M;031427485132;;8059552732329
M;031427485133;;8059552742007
M;031427485139;;8059552797502
M;031427485200;;8059552755557
M;031427485219;;8059552732312
M;031427485228;;8059552811710
M;031427485229;;8059552755717
M;031427485262;;8059552755243
M;031427485336;;8059552797519
M;031427485400;;8059552740027
M;031427485401;;8059552740058
M;389726804010;;8400004260950
M;031427485746;;889214625632
M;031427485482;;8059552755281
M;031427485495;;8059552771076
M;031427485501;;8059552769424
M;031427485527;;8059552755694
M;031427485544;;8059552732480
M;031427485547;;8059552733111
M;031427485568;;8059552731186
M;031427485571;;8059552736174
M;031427485651;;8059552758718
M;031427485684;;8059552755205
M;031427485710;;8059552755328
M;031427485715;;8059552740034
M;031427485738;;8059552755724
M;031427485740;;889214625557
M;031427485742;;889214625595
M;389726804020;;8400004262541
M;031427485755;;889214625991
M;031427485771;;889214643322
M;389726804011;;8400004260998
M;389726804012;;8400004262466
M;389726804013;;8400004262473
M;389726804014;;8400004262480
M;389726804015;;8400004262497
M;389726804016;;8400004262503
M;389726804017;;8400004262510
M;389726804018;;8400004262527
M;389726804019;;8400004262534
M;389726804046;;8400004301974
M;389726804021;;8400004262558
M;389726804022;;8400004262565
M;389726804023;;8400004262572
M;389726804024;;8400004262589
M;389726804025;;8400004262596
M;389726804026;;8400004262602
M;389726804027;;8400004262619
M;389726804028;;8400004262626
M;389726804029;;8400004262633
M;389726804030;;8400004438540
M;389726804031;;8400004438564
M;389726804032;;8400004438595
M;389726804033;;8400004438632
M;389726804034;;8400004438656
M;389726804035;;8400004301868
M;389726804036;;8400004301875
M;389726804037;;8400004301882
M;389726804038;;8400004301899
M;389726804039;;8400004301905
M;389726804040;;8400004301912
M;389726804041;;8400004301929
M;389726804042;;8400004301936
M;389726804043;;8400004301943
M;389726804044;;8400004301950
M;389726804045;;8400004301967
M;389726804047;;8400004301981
M;389726804048;;8400004301998
M;389726804079;;8400004808794
M;389726804056;;8400004489085
M;389726804055;;8400004489078
M;389726804049;;8400004302001
M;389726804050;;8400004302018
M;389726804051;;8400004302025
M;389726804052;;8400004489047
M;389726804053;;8400004489054
M;389726804054;;8400004489061
M;389726804057;;8400004489092
M;389726804078;;8400004525318
M;389726804058;;8400004489108
M;389726804059;;8400004489115
M;389726804060;;8400004489122
M;389726804061;;8400004489139
M;389726804062;;8400004489146
M;389726804063;;8400004489153
M;389726804064;;8400004489160
M;389726804065;;8400004401988
M;389726804066;;8400004401995
M;389726804067;;8400004402008
M;389726804068;;8400004402015
M;389726804069;;8400004402022
M;389726804070;;8400004402039
M;389726804071;;8400004402046
M;389726804072;;8400004402053
M;389726804073;;8400004402060
M;389726804074;;8400004402077
M;389726804075;;8400004402084
M;389726804076;;8400004402091
M;389726804077;;8400004402107
